"","Gene","female","male","total","male_ratio","female_ratio","p_value"
"424","ADGRF1",35,75,110,0.681818181818182,0.318181818181818,0.23
"425","ADGRF2",34,47,81,0.580246913580247,0.419753086419753,0.34
"426","ADGRF3",22,23,45,0.511111111111111,0.488888888888889,0.06
"427","ADGRF4",40,74,114,0.649122807017544,0.350877192982456,0.52
"428","ADGRF5",50,111,161,0.68944099378882,0.31055900621118,0.81
"429","ADGRG1",14,29,43,0.674418604651163,0.325581395348837,0.41
"430","ADGRG2",54,49,103,0.475728155339806,0.524271844660194,0.95
"431","ADGRG3",31,42,73,0.575342465753425,0.424657534246575,0.5
"432","ADGRG4",241,256,497,0.515090543259557,0.484909456740443,0.74
"433","ADGRG5",22,37,59,0.627118644067797,0.372881355932203,0.99
"434","ADGRG6",45,53,98,0.540816326530612,0.459183673469388,0.21
"435","ADGRG7",54,53,107,0.495327102803738,0.504672897196262,0.07
"436","ADGRL1",55,57,112,0.508928571428571,0.491071428571429,0.32
"437","ADGRL2",103,195,298,0.654362416107383,0.345637583892617,0.55
"438","ADGRL3",103,211,314,0.671974522292994,0.328025477707006,0.07
"439","ADGRL4",68,155,223,0.695067264573991,0.304932735426009,0.25
"440","ADGRV1",307,554,861,0.643437862950058,0.356562137049942,0.27
"441","ADH1A",26,42,68,0.617647058823529,0.382352941176471,1
"442","ADH1B",39,57,96,0.59375,0.40625,0.86
"443","ADH1C",31,61,92,0.66304347826087,0.33695652173913,0.48
"444","ADH4",14,27,41,0.658536585365854,0.341463414634146,1
"445","ADH5",7,22,29,0.758620689655172,0.241379310344828,0.96
"446","ADH6",30,34,64,0.53125,0.46875,0.44
"447","ADH7",14,41,55,0.745454545454545,0.254545454545455,0.43
"448","ADHFE1",14,36,50,0.72,0.28,0.97
"449","ADI1",4,8,12,0.666666666666667,0.333333333333333,1
"450","ADIG",4,7,11,0.636363636363636,0.363636363636364,1
"451","ADIPOQ",10,27,37,0.72972972972973,0.27027027027027,0.48
"452","ADIPOR1",15,29,44,0.659090909090909,0.340909090909091,0.98
"453","ADIPOR2",10,23,33,0.696969696969697,0.303030303030303,0.95
"454","ADIRF",2,3,5,0.6,0.4,1
"455","ADK",11,17,28,0.607142857142857,0.392857142857143,1
"456","ADM",13,12,25,0.48,0.52,1
"457","ADM2",3,7,10,0.7,0.3,1
"458","ADM5",2,2,4,0.5,0.5,1
"459","ADNP",47,68,115,0.591304347826087,0.408695652173913,0.33
"460","ADNP2",46,64,110,0.581818181818182,0.418181818181818,0.42
"461","ADO",2,7,9,0.777777777777778,0.222222222222222,0.74
"462","ADORA1",23,27,50,0.54,0.46,0.1
"463","ADORA2A",10,28,38,0.736842105263158,0.263157894736842,0.29
"464","ADORA2B",3,9,12,0.75,0.25,0.74
"465","ADORA3",11,19,30,0.633333333333333,0.366666666666667,0.87
"466","ADPGK",16,8,24,0.333333333333333,0.666666666666667,0.73
"467","ADPRH",16,15,31,0.483870967741935,0.516129032258065,0.48
"468","ADPRHL1",11,18,29,0.620689655172414,0.379310344827586,1
"469","ADPRM",13,19,32,0.59375,0.40625,0.55
"470","ADPRS",9,16,25,0.64,0.36,1
"471","ADRA1A",37,47,84,0.55952380952381,0.44047619047619,0.9
"472","ADRA1B",15,27,42,0.642857142857143,0.357142857142857,0.6
"473","ADRA1D",14,31,45,0.688888888888889,0.311111111111111,0.94
"474","ADRA2A",17,21,38,0.552631578947368,0.447368421052632,0.46
"475","ADRA2B",24,24,48,0.5,0.5,0.65
"476","ADRA2C",6,23,29,0.793103448275862,0.206896551724138,0.99
"477","ADRB1",8,23,31,0.741935483870968,0.258064516129032,0.53
"478","ADRB2",20,21,41,0.51219512195122,0.48780487804878,0.63
"479","ADRB3",10,20,30,0.666666666666667,0.333333333333333,1
"480","ADRM1",11,11,22,0.5,0.5,1
"481","ADSL",16,26,42,0.619047619047619,0.380952380952381,1
"482","ADSS1",20,32,52,0.615384615384615,0.384615384615385,1
"483","ADSS2",10,30,40,0.75,0.25,0.33
"484","ADTRP",10,15,25,0.6,0.4,1
"485","AEBP1",60,51,111,0.459459459459459,0.540540540540541,0.12
"486","AEBP2",12,9,21,0.428571428571429,0.571428571428571,0.25
"487","AEN",10,11,21,0.523809523809524,0.476190476190476,0.5
"488","AF196969.1",3,5,8,0.625,0.375,1
"489","AFAP1",26,40,66,0.606060606060606,0.393939393939394,0.87
"490","AFAP1L1",22,49,71,0.690140845070423,0.309859154929577,0.73
"491","AFAP1L2",25,31,56,0.553571428571429,0.446428571428571,1
"492","AFDN",69,109,178,0.612359550561798,0.387640449438202,0.89
"493","AFF1",35,79,114,0.692982456140351,0.307017543859649,0.66
"494","AFF2",158,145,303,0.478547854785479,0.521452145214521,0.39
"495","AFF3",66,122,188,0.648936170212766,0.351063829787234,0.98
"496","AFF4",40,87,127,0.68503937007874,0.31496062992126,0.57
"497","AFG1L",18,24,42,0.571428571428571,0.428571428571429,0.85
"498","AFG3L2",15,34,49,0.693877551020408,0.306122448979592,0.35
"499","AFM",44,53,97,0.54639175257732,0.45360824742268,0.92
"500","AFMID",14,18,32,0.5625,0.4375,0.58
"501","AFP",30,55,85,0.647058823529412,0.352941176470588,0.72
"502","AFTPH",30,44,74,0.594594594594595,0.405405405405405,0.74
"503","AGA",19,32,51,0.627450980392157,0.372549019607843,0.9
"504","AGAP1",46,77,123,0.626016260162602,0.373983739837398,0.87
"505","AGAP14P",0,1,1,1,0,1
"506","AGAP2",24,55,79,0.69620253164557,0.30379746835443,0.25
"507","AGAP3",39,51,90,0.566666666666667,0.433333333333333,0.39
"508","AGAP4",18,28,46,0.608695652173913,0.391304347826087,0.32
"509","AGAP5",0,1,1,1,0,1
"510","AGAP6",22,29,51,0.568627450980392,0.431372549019608,0.61
"511","AGAP7P",36,80,116,0.689655172413793,0.310344827586207,0.37
"512","AGBL1",63,116,179,0.64804469273743,0.35195530726257,0.4
"513","AGBL2",30,56,86,0.651162790697674,0.348837209302326,0.46
"514","AGBL3",0,7,7,1,0,1
"515","AGBL4",10,14,24,0.583333333333333,0.416666666666667,0.68
"516","AGBL5",36,53,89,0.595505617977528,0.404494382022472,0.8
"517","AGER",5,20,25,0.8,0.2,0.6
"518","AGFG1",17,23,40,0.575,0.425,0.29
"519","AGFG2",15,23,38,0.605263157894737,0.394736842105263,1
"520","AGGF1",27,47,74,0.635135135135135,0.364864864864865,0.5
"521","AGK",21,21,42,0.5,0.5,0.23
"522","AGL",50,102,152,0.671052631578947,0.328947368421053,0.62
"523","AGMAT",13,16,29,0.551724137931034,0.448275862068966,1
"524","AGMO",43,59,102,0.57843137254902,0.42156862745098,0.04
"525","AGO1",43,66,109,0.605504587155963,0.394495412844037,0.82
"526","AGO2",46,48,94,0.51063829787234,0.48936170212766,0.87
"527","AGO3",24,62,86,0.720930232558139,0.27906976744186,0.58
"528","AGO4",28,49,77,0.636363636363636,0.363636363636364,0.73
"529","AGPAT1",14,21,35,0.6,0.4,0.69
"530","AGPAT2",10,10,20,0.5,0.5,0.5
"531","AGPAT3",17,20,37,0.540540540540541,0.459459459459459,0.17
"532","AGPAT4",21,28,49,0.571428571428571,0.428571428571429,0.24
"533","AGPAT5",15,14,29,0.482758620689655,0.517241379310345,0.84
"534","AGPS",17,34,51,0.666666666666667,0.333333333333333,0.86
"535","AGR2",2,15,17,0.882352941176471,0.117647058823529,0.93
"536","AGR3",6,17,23,0.739130434782609,0.260869565217391,0.43
"537","AGRN",60,75,135,0.555555555555556,0.444444444444444,0.13
"538","AGRP",5,4,9,0.444444444444444,0.555555555555556,1
"539","AGT",18,39,57,0.684210526315789,0.315789473684211,0.88
"540","AGTPBP1",42,66,108,0.611111111111111,0.388888888888889,0.87
"541","AGTR1",23,59,82,0.719512195121951,0.280487804878049,0.39
"542","AGTR2",35,36,71,0.507042253521127,0.492957746478873,0.3
"543","AGTRAP",4,10,14,0.714285714285714,0.285714285714286,1
"544","AGXT",22,23,45,0.511111111111111,0.488888888888889,0.54
"545","AGXT2",40,67,107,0.626168224299065,0.373831775700935,0.89
"546","AHCTF1",78,121,199,0.608040201005025,0.391959798994975,0.4
"547","AHCY",15,22,37,0.594594594594595,0.405405405405405,0.68
"548","AHCYL1",21,24,45,0.533333333333333,0.466666666666667,0.53
"549","AHCYL2",18,43,61,0.704918032786885,0.295081967213115,0.33
"550","AHDC1",47,92,139,0.661870503597122,0.338129496402878,0.83
"551","AHI1",38,51,89,0.573033707865168,0.426966292134831,0.73
"552","AHNAK",197,365,562,0.649466192170818,0.350533807829181,0.8
"553","AHNAK2",258,403,661,0.609682299546142,0.390317700453858,1
"554","AHR",49,62,111,0.558558558558559,0.441441441441441,0.3
"555","AHRR",27,37,64,0.578125,0.421875,0.02
"556","AHSA1",10,15,25,0.6,0.4,1
"557","AHSG",17,46,63,0.73015873015873,0.26984126984127,0.15
"558","AHSP",4,10,14,0.714285714285714,0.285714285714286,0.64
"559","AICDA",20,33,53,0.622641509433962,0.377358490566038,1
"560","AIDA",10,20,30,0.666666666666667,0.333333333333333,0.88
"561","AIF1",8,4,12,0.333333333333333,0.666666666666667,1
"562","AIF1L",3,2,5,0.4,0.6,1
"563","AIFM1",36,18,54,0.333333333333333,0.666666666666667,0.25
"564","AIFM2",5,18,23,0.782608695652174,0.217391304347826,0.97
"565","AIFM3",22,34,56,0.607142857142857,0.392857142857143,1
"566","AIG1",6,5,11,0.454545454545455,0.545454545454545,0.49
"567","AIM2",23,40,63,0.634920634920635,0.365079365079365,1
"568","AIMP1",9,10,19,0.526315789473684,0.473684210526316,0.77
"569","AIMP2",10,20,30,0.666666666666667,0.333333333333333,0.34
"570","AIP",6,12,18,0.666666666666667,0.333333333333333,1
"571","AIPL1",13,25,38,0.657894736842105,0.342105263157895,0.97
"572","AIRE",19,33,52,0.634615384615385,0.365384615384615,0.78
"573","AJAP1",30,44,74,0.594594594594595,0.405405405405405,0.3
"574","AJM1",17,29,46,0.630434782608696,0.369565217391304,0.9
"575","AJUBA",22,43,65,0.661538461538462,0.338461538461538,0.58
"576","AK1",3,9,12,0.75,0.25,1
"577","AK2",3,12,15,0.8,0.2,1
"578","AK3",8,6,14,0.428571428571429,0.571428571428571,0.54
"579","AK4",7,7,14,0.5,0.5,1
"580","AK5",41,65,106,0.613207547169811,0.386792452830189,0.95
"581","AK6",3,2,5,0.4,0.6,1
"582","AK7",31,63,94,0.670212765957447,0.329787234042553,0.58
"583","AK8",13,30,43,0.697674418604651,0.302325581395349,0.09
"584","AK9",36,102,138,0.739130434782609,0.260869565217391,0.54
"585","AKAP1",28,39,67,0.582089552238806,0.417910447761194,0.8
"586","AKAP10",16,21,37,0.567567567567568,0.432432432432432,0.46
"587","AKAP11",47,104,151,0.688741721854305,0.311258278145695,0.65
"588","AKAP12",54,99,153,0.647058823529412,0.352941176470588,0.29
"589","AKAP13",84,146,230,0.634782608695652,0.365217391304348,0.81
"590","AKAP14",17,10,27,0.37037037037037,0.62962962962963,0.79
"591","AKAP17A",34,35,69,0.507246376811594,0.492753623188406,0.68
"592","AKAP3",39,88,127,0.692913385826772,0.307086614173228,0.84
"593","AKAP4",70,53,123,0.430894308943089,0.569105691056911,0.58
"594","AKAP5",15,16,31,0.516129032258065,0.483870967741935,0.68
"595","AKAP6",96,236,332,0.710843373493976,0.289156626506024,0.52
"596","AKAP7",36,24,60,0.4,0.6,0.36
"597","AKAP8",19,29,48,0.604166666666667,0.395833333333333,0.83
"598","AKAP8L",21,27,48,0.5625,0.4375,1
"599","AKAP9",151,235,386,0.60880829015544,0.39119170984456,0.79
"600","AKIP1",8,7,15,0.466666666666667,0.533333333333333,1
"601","AKIRIN1",1,3,4,0.75,0.25,1
"602","AKIRIN2",12,8,20,0.4,0.6,0.13
"603","AKNA",32,78,110,0.709090909090909,0.290909090909091,0.74
"604","AKNAD1",28,59,87,0.67816091954023,0.32183908045977,0.31
"605","AKR1A1",6,17,23,0.739130434782609,0.260869565217391,1
"606","AKR1B1",18,16,34,0.470588235294118,0.529411764705882,0.21
"607","AKR1B10",14,39,53,0.735849056603774,0.264150943396226,0.36
"608","AKR1B15",19,43,62,0.693548387096774,0.306451612903226,0.48
"609","AKR1C1",18,13,31,0.419354838709677,0.580645161290323,0.65
"610","AKR1C2",14,13,27,0.481481481481481,0.518518518518518,0.04
"611","AKR1C3",13,27,40,0.675,0.325,0.36
"612","AKR1C4",22,30,52,0.576923076923077,0.423076923076923,0.03
"613","AKR1C8P",11,17,28,0.607142857142857,0.392857142857143,0.45
"614","AKR1D1",24,53,77,0.688311688311688,0.311688311688312,0.77
"615","AKR1E2",12,20,32,0.625,0.375,1
"616","AKR7A2",10,19,29,0.655172413793103,0.344827586206897,0.57
"617","AKR7A3",15,16,31,0.516129032258065,0.483870967741935,1
"618","AKR7L",6,7,13,0.538461538461538,0.461538461538462,0.75
"619","AKT1",22,22,44,0.5,0.5,1
"620","AKT1S1",7,12,19,0.631578947368421,0.368421052631579,1
"621","AKT2",19,38,57,0.666666666666667,0.333333333333333,0.61
"622","AKT3",18,44,62,0.709677419354839,0.290322580645161,0.56
"623","AKTIP",9,12,21,0.571428571428571,0.428571428571429,0.56
"624","AL021546.1",0,2,2,1,0,1
"625","AL031315.1",1,0,1,0,1,1
"626","AL031681.2",5,1,6,0.166666666666667,0.833333333333333,0.72
"627","AL031777.2",13,21,34,0.617647058823529,0.382352941176471,1
"628","AL035460.1",4,4,8,0.5,0.5,1
"629","AL035461.3",6,6,12,0.5,0.5,0.76
"630","AL049569.3",1,6,7,0.857142857142857,0.142857142857143,1
"631","AL117348.2",3,3,6,0.5,0.5,1
"632","AL121758.1",0,2,2,1,0,1
"633","AL121845.3",1,0,1,0,1,1
"634","AL121899.2",47,69,116,0.594827586206897,0.405172413793103,0.29
"635","AL133373.3",4,2,6,0.333333333333333,0.666666666666667,1
"636","AL133467.6",7,10,17,0.588235294117647,0.411764705882353,1
"637","AL133500.1",5,3,8,0.375,0.625,1
"638","AL135905.2",1,0,1,0,1,1
"639","AL136295.1",23,34,57,0.596491228070175,0.403508771929825,0.58
"640","AL136982.4",40,64,104,0.615384615384615,0.384615384615385,1
"641","AL138831.3",0,2,2,1,0,1
"642","AL139300.1",1,0,1,0,1,1
"643","AL159163.1",1,0,1,0,1,1
"644","AL162417.1",5,6,11,0.545454545454545,0.454545454545455,1
"645","AL163195.3",3,0,3,0,1,1
"646","AL163540.1",4,11,15,0.733333333333333,0.266666666666667,1
"647","AL163636.1",0,2,2,1,0,1
"648","AL353804.4",0,1,1,1,0,1
"649","AL353804.6",0,2,2,1,0,1
"650","AL358113.1",4,8,12,0.666666666666667,0.333333333333333,1
"651","AL359922.1",1,4,5,0.8,0.2,1
"652","AL391650.1",0,1,1,1,0,1
"653","AL441992.2",13,20,33,0.606060606060606,0.393939393939394,1
"654","AL445524.2",1,0,1,0,1,1
"655","AL512625.1",0,1,1,1,0,1
"656","AL590867.2",32,46,78,0.58974358974359,0.41025641025641,0.57
"657","AL592490.1",64,117,181,0.646408839779006,0.353591160220994,0.88
"658","AL645922.1",40,82,122,0.672131147540984,0.327868852459016,0.57
"659","AL645941.2",0,1,1,1,0,1
"660","AL662899.2",5,7,12,0.583333333333333,0.416666666666667,1
"661","AL669918.1",8,12,20,0.6,0.4,1
"662","AL713999.2",2,3,5,0.6,0.4,1
"663","ALAD",13,18,31,0.580645161290323,0.419354838709677,0.4
"664","ALAS1",20,28,48,0.583333333333333,0.416666666666667,0.51
"665","ALAS2",40,30,70,0.428571428571429,0.571428571428571,0.5
"666","ALB",56,122,178,0.685393258426966,0.314606741573034,0.86
"667","ALCAM",26,47,73,0.643835616438356,0.356164383561644,0.22
"668","ALDH16A1",22,54,76,0.710526315789474,0.289473684210526,0.97
"669","ALDH18A1",26,32,58,0.551724137931034,0.448275862068966,0.21
"670","ALDH1A1",24,23,47,0.48936170212766,0.51063829787234,0.37
"671","ALDH1A2",32,58,90,0.644444444444444,0.355555555555556,0.6
"672","ALDH1A3",27,28,55,0.509090909090909,0.490909090909091,0.98
"673","ALDH1B1",44,45,89,0.50561797752809,0.49438202247191,0.1
"674","ALDH1L1",43,77,120,0.641666666666667,0.358333333333333,0.69
"675","ALDH1L2",24,57,81,0.703703703703704,0.296296296296296,0.26
"676","ALDH2",15,29,44,0.659090909090909,0.340909090909091,0.77
"677","ALDH3A1",21,43,64,0.671875,0.328125,0.13
"678","ALDH3A2",19,13,32,0.40625,0.59375,0.65
"679","ALDH3B1",15,11,26,0.423076923076923,0.576923076923077,0.07
"680","ALDH3B2",11,26,37,0.702702702702703,0.297297297297297,1
"681","ALDH4A1",15,21,36,0.583333333333333,0.416666666666667,0.72
"682","ALDH5A1",17,27,44,0.613636363636364,0.386363636363636,1
"683","ALDH6A1",15,23,38,0.605263157894737,0.394736842105263,1
"684","ALDH7A1",10,22,32,0.6875,0.3125,0.5
"685","ALDH8A1",29,42,71,0.591549295774648,0.408450704225352,0.81
"686","ALDH9A1",13,26,39,0.666666666666667,0.333333333333333,1
"687","ALDOA",8,14,22,0.636363636363636,0.363636363636364,1
"688","ALDOB",28,44,72,0.611111111111111,0.388888888888889,1
"689","ALDOC",15,10,25,0.4,0.6,0.62
"690","ALG1",13,18,31,0.580645161290323,0.419354838709677,1
"691","ALG10",31,53,84,0.630952380952381,0.369047619047619,0.9
"692","ALG10B",26,40,66,0.606060606060606,0.393939393939394,0.57
"693","ALG11",23,28,51,0.549019607843137,0.450980392156863,0.14
"694","ALG12",14,19,33,0.575757575757576,0.424242424242424,0.39
"695","ALG13",51,39,90,0.433333333333333,0.566666666666667,0.91
"696","ALG14",3,12,15,0.8,0.2,0.98
"697","ALG1L",4,8,12,0.666666666666667,0.333333333333333,1
"698","ALG1L2",0,1,1,1,0,1
"699","ALG2",13,21,34,0.617647058823529,0.382352941176471,1
"700","ALG3",13,16,29,0.551724137931034,0.448275862068966,0.73
"701","ALG5",15,20,35,0.571428571428571,0.428571428571429,0.09
"702","ALG6",17,19,36,0.527777777777778,0.472222222222222,0.06
"703","ALG8",25,22,47,0.468085106382979,0.531914893617021,0.58
"704","ALG9",18,19,37,0.513513513513513,0.486486486486487,0.49
"705","ALK",73,153,226,0.676991150442478,0.323008849557522,0.29
"706","ALKAL1",4,14,18,0.777777777777778,0.222222222222222,0.74
"707","ALKAL2",2,2,4,0.5,0.5,1
"708","ALKBH1",18,23,41,0.560975609756098,0.439024390243902,1
"709","ALKBH2",8,14,22,0.636363636363636,0.363636363636364,1
"710","ALKBH3",12,13,25,0.52,0.48,0.46
"711","ALKBH4",12,15,27,0.555555555555556,0.444444444444444,0.41
"712","ALKBH5",13,15,28,0.535714285714286,0.464285714285714,1
"713","ALKBH6",11,12,23,0.521739130434783,0.478260869565217,1
"714","ALKBH7",4,7,11,0.636363636363636,0.363636363636364,1
"715","ALKBH8",10,17,27,0.62962962962963,0.37037037037037,1
"716","ALLC",26,50,76,0.657894736842105,0.342105263157895,0.78
"717","ALMS1",157,261,418,0.624401913875598,0.375598086124402,1
"718","ALOX12",23,25,48,0.520833333333333,0.479166666666667,0.3
"719","ALOX12B",23,57,80,0.7125,0.2875,0.61
"720","ALOX15",24,27,51,0.529411764705882,0.470588235294118,0.45
"721","ALOX15B",18,51,69,0.739130434782609,0.260869565217391,0.72
"722","ALOX5",28,69,97,0.711340206185567,0.288659793814433,0.55
"723","ALOX5AP",7,4,11,0.363636363636364,0.636363636363636,0.59
"724","ALOXE3",25,46,71,0.647887323943662,0.352112676056338,0.83
"725","ALPG",16,35,51,0.686274509803922,0.313725490196078,0.8
"726","ALPI",25,37,62,0.596774193548387,0.403225806451613,0.31
"727","ALPK1",69,79,148,0.533783783783784,0.466216216216216,0.15
"728","ALPK2",115,204,319,0.639498432601881,0.360501567398119,0.4
"729","ALPK3",82,116,198,0.585858585858586,0.414141414141414,0.37
"730","ALPL",28,31,59,0.525423728813559,0.474576271186441,0.45
"731","ALPP",30,40,70,0.571428571428571,0.428571428571429,0.74
"732","ALS2",61,82,143,0.573426573426573,0.426573426573427,0.09
"733","ALS2CL",23,44,67,0.656716417910448,0.343283582089552,0.5
"734","ALX1",16,34,50,0.68,0.32,0.23
"735","ALX3",7,23,30,0.766666666666667,0.233333333333333,0.7
"736","ALX4",31,39,70,0.557142857142857,0.442857142857143,0.29
"737","ALYREF",8,14,22,0.636363636363636,0.363636363636364,1
"738","AMACR",23,19,42,0.452380952380952,0.547619047619048,0.47
"739","AMBN",23,45,68,0.661764705882353,0.338235294117647,0.9
"740","AMBP",16,22,38,0.578947368421053,0.421052631578947,0.45
"741","AMBRA1",56,75,131,0.572519083969466,0.427480916030534,0.38
"742","AMD1",11,22,33,0.666666666666667,0.333333333333333,0.29
"743","AMDHD1",17,27,44,0.613636363636364,0.386363636363636,1
"744","AMDHD2",13,23,36,0.638888888888889,0.361111111111111,1
"745","AMELX",23,9,32,0.28125,0.71875,0.71
"746","AMELY",0,6,6,1,0,1
"747","AMER1",142,94,236,0.398305084745763,0.601694915254237,0.12
"748","AMER2",39,47,86,0.546511627906977,0.453488372093023,0.81
"749","AMER3",52,146,198,0.737373737373737,0.262626262626263,0.18
"750","AMFR",21,29,50,0.58,0.42,0.74
"751","AMH",2,11,13,0.846153846153846,0.153846153846154,1
"752","AMHR2",35,29,64,0.453125,0.546875,0.59
"753","AMIGO1",17,21,38,0.552631578947368,0.447368421052632,0.83
"754","AMIGO2",19,40,59,0.677966101694915,0.322033898305085,0.92
"755","AMIGO3",19,29,48,0.604166666666667,0.395833333333333,0.74
"756","AMMECR1",24,8,32,0.25,0.75,0.76
"757","AMMECR1L",10,24,34,0.705882352941177,0.294117647058824,0.77
"758","AMN",4,19,23,0.826086956521739,0.173913043478261,0.84
"759","AMN1",5,8,13,0.615384615384615,0.384615384615385,1
"760","AMOT",60,40,100,0.4,0.6,0.72
"761","AMOTL1",39,63,102,0.617647058823529,0.382352941176471,0.93
"762","AMOTL2",19,48,67,0.716417910447761,0.283582089552239,0.32
"763","AMPD1",51,95,146,0.650684931506849,0.349315068493151,0.73
"764","AMPD2",18,50,68,0.735294117647059,0.264705882352941,0.59
"765","AMPD3",35,68,103,0.660194174757282,0.339805825242718,0.02
"766","AMPH",58,120,178,0.674157303370786,0.325842696629214,0.59
"767","AMT",5,6,11,0.545454545454545,0.454545454545455,1
"768","AMTN",11,26,37,0.702702702702703,0.297297297297297,0.53
"769","AMY1A",3,8,11,0.727272727272727,0.272727272727273,0.67
"770","AMY1B",4,5,9,0.555555555555556,0.444444444444444,0.42
"771","AMY1C",15,26,41,0.634146341463415,0.365853658536585,0.52
"772","AMY2A",33,58,91,0.637362637362637,0.362637362637363,0.71
"773","AMY2B",41,71,112,0.633928571428571,0.366071428571429,0.67
"774","AMZ1",17,29,46,0.630434782608696,0.369565217391304,0.6
"775","AMZ2",7,23,30,0.766666666666667,0.233333333333333,0.75
"776","ANAPC1",40,86,126,0.682539682539683,0.317460317460317,0.39
